"Date"	"Year"	"Month"	"Day"	"Churanov"	"Klatovy"	"Lenora"	"Husinec"	"Karlovy_Vary"	"Bedrichov"	"Desna"	"Harrachov"	"Rokytnice_Orl"	"Sumperk"	"Svetla_hora"	"Mesto_Albrechtice"	"Cervena"	"Lysa_hora"	"Vsetin"	"Frenstat"	"Jablunkov"
20081207	2008	12	7	106611.99468682	287400.20831233	215354.179224507	272432.453259052	280027.89115064	138519.849850449	138852.097506935	168048.124650708	186558.965655926	282187.906922592	215820.739212603	213858.244987585	164065.111048747	53260.652495155	270418.18234446	255839.062763285	258439.862805229
20081208	2008	12	8	54793.7565839962	210582.942334873	110688.607083819	226805.768103927	231198.489295934	108745.729261353	86565.3222631609	112304.385626938	161704.243052662	222178.58231358	146309.862183671	182057.237240537	104025.706054654	0	211353.70486197	180032.493458844	196952.585664535
20081209	2008	12	9	119839.618743204	127722.338166106	0	105465.483271161	159816.121990882	34950.6526169723	0	66939.9325144941	113819.211631549	108700.146955014	104820.743747698	194312.39826921	96494.5677400442	0	153118.607201241	235083.953928432	220228.238458497
20081210	2008	12	10	43344.4173023195	172892.721880998	65676.5129305092	97666.2638307459	182062.54098509	75796.1923865294	72815.2581567775	110895.753888076	173073.487115275	243184.136521444	191634.168089166	223171.930206202	150782.68197225	34867.1528847328	322273.781739555	334974.725069121	305914.300493242
20081211	2008	12	11	86268.2460578924	172036.172012241	141614.943637143	161988.383989293	181108.282260929	160187.423066383	157431.516584087	198525.460171461	281432.823944712	356177.438637265	327772.729668532	364491.685473896	313669.980745305	166524.375004528	436973.824060987	458285.666232935	415061.676107668
20081212	2008	12	12	28631.4373501043	171274.615202252	115697.785591023	161287.153301681	180259.797119984	100019.069785898	122198.365074373	172472.146276083	227392.055890239	274265.381230024	253016.424603857	286936.609824187	230789.635019544	169233.073679347	364877.162943135	342177.481736655	368436.404955009
20081213	2008	12	13	124785.244807099	240243.95496937	223318.118149847	167814.440723249	182780.972162494	183618.111994091	193431.478663037	181100.761361675	249433.762249812	219856.712904827	149203.502096841	174084.162115678	202824.305170641	151366.592075756	241142.929315466	247878.05115846	154338.70406795
20081214	2008	12	14	156358.361431449	291490.942838442	75394.2047235191	252676.559946052	256936.610489742	189139.951814947	192717.234907861	242650.641321124	258364.124307639	331955.1383706	270930.343627891	265114.177843604	215601.616147886	106283.442893446	358764.909507603	367127.499406195	362318.709334415
20081215	2008	12	15	230350.168665587	301054.926878248	179022.049181064	283925.850050912	301570.987017273	216373.187387729	210713.651981353	260508.559086912	306511.686716028	374014.898306934	326140.495346399	342651.158791704	288880.467354117	170939.040522279	448071.458496286	431093.88601185	409006.394744663
20081216	2008	12	16	268739.155633507	279661.394819838	114324.076848325	262053.608039475	287911.017520685	209667.277694618	204007.635249457	253674.072125931	283012.276578974	353325.426670682	302366.508179067	332070.770886756	268104.365832399	184193.865781233	443600.381532644	457421.893323085	380867.813011033
20081217	2008	12	17	165918.342186711	237826.114195855	156937.42136558	240407.226503252	268017.890382882	206195.496925033	200539.673004924	265549.658515886	301988.462826984	362589.967175335	318233.761494575	354224.765258441	291055.296159363	204308.889519139	425551.942154274	429376.062884022	451502.741871064
20081218	2008	12	18	66998.8799847222	182470.411326087	131824.995684406	183636.936941077	212864.950411668	113725.141232234	141741.307380798	185033.611460443	223786.444771301	302897.415172936	255594.471844195	246685.538268444	203834.610787513	119043.147832309	307571.00479165	265498.821007689	295003.307727402
20081219	2008	12	19	88106.9969092948	230537.491379582	170921.384219523	218829.172882952	206287.442231707	129009.951169885	135491.217528723	175668.677584866	155582.250752632	236907.307861187	206316.680267595	191388.771056877	123564.02419544	23794.7615400577	189963.099722228	183699.898288871	179609.642011614
20081220	2008	12	20	144494.129011475	282146.919317319	206528.336662032	275298.701952107	261077.242319601	147436.037320554	141646.201913159	175664.098931426	181509.068065415	233612.790307216	199763.287592837	223823.18105374	126901.578669247	30592.8460924329	210683.872364809	227920.849489069	220272.878386197
20081221	2008	12	21	155150.993901842	306401.418137835	203076.862582301	335481.422820401	293477.79642509	147523.624447536	144811.302593488	178851.879802383	184856.231604269	273251.680937201	186770.357292611	223951.447011831	116948.740850121	6802.18759496481	193521.040871901	231451.116441075	261083.917821511
20081222	2008	12	22	197680.914012434	358441.018824656	281762.873460779	367665.17876503	358397.553705664	215399.838303335	203598.486650151	234641.478752304	275984.202241715	346078.307184787	321485.429024366	311947.685749347	217438.071764969	115767.227034656	294063.619248054	323714.23169453	349635.77540403
20081223	2008	12	23	134361.161235757	317613.816643373	250070.399275366	318694.277401644	307277.980371991	123311.214418168	114347.331634609	157744.619841235	175639.209172672	254231.427375225	167595.225268801	188799.337727872	113932.018849915	0	228713.247992574	204796.84109399	227818.762885206
20081224	2008	12	24	145286.41489162	304483.621421571	236293.188538951	315843.259917773	288549.285579354	160697.144432697	142508.991624662	207739.272596115	153229.775121909	129065.003108681	158103.654783339	166402.402582583	77248.1598567924	0	125030.689059171	150523.180429934	143134.958948071
20081225	2008	12	25	0	156136.529995195	71798.3279836771	142340.106944162	143073.635307932	0	0	52870.8966744498	32697.6454246596	119481.90862722	19820.4045292123	13089.4006685932	0	0	97516.7359654027	61751.1883098173	99110.6579713413
20081226	2008	12	26	0	69626.080194334	0	60692.6311290194	32631.4693882545	0	0	0	6562.49861707612	96583.2531949602	0	13135.3461905872	0	0	90853.1316963333	55075.2434327294	75442.0159154507
20081227	2008	12	27	0	80381.6116981815	0	60923.8913451882	58977.8807774041	0	0	0	0	16719.5306474565	0	0	0	0	7015.81624047548	0	0
20081228	2008	12	28	0	14041.3931839427	0	0	6583.76317391756	0	0	0	0	0	0	0	0	0	0	0	0
20081229	2008	12	29	0	14111.1702100397	0	0	9927.44141244001	0	0	0	0	0	0	0	0	0	0	0	0
20081230	2008	12	30	65358.76964388	0	0	0	0	57165.079884337	25468.5375441627	76467.4628232558	40158.1223048345	0	40563.3233587281	100473.178156491	0	73612.505698175	0	0	41938.9248573081
20081231	2008	12	31	186275.587056073	0	0	0	0	0	0	19242.7942518288	0	0	0	104478.228436393	0	3526.66657365285	17908.1555671652	211756.88211264	109002.509599166
20090101	2009	1	1	0	0	0	0	0	0	0	0	0	6834.17983788172	0	0	0	0	0	0	0
20090102	2009	1	2	0	10775.5168490672	0	11043.3105451174	67451.3791007923	0	0	0	0	6880.47515965359	0	16966.8512906409	0	0	25234.6381730894	17762.7424232109	38934.1077906895
20090103	2009	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090104	2009	1	4	0	91107.6060855885	0	100811.162557612	78764.6999739311	0	0	0	0	0	20860.253530891	75798.8452611941	0	0	0	14419.7286933577	0
20090105	2009	1	5	0	36734.7508739	0	75260.2549004583	37988.1105892213	0	0	0	0	0	0	0	0	0	11059.8766556181	0	7241.86555129701
20090106	2009	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090107	2009	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090108	2009	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090109	2009	1	9	171355.13822521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090110	2009	1	10	177008.699822891	0	0	0	0	10418.3576168754	0	38315.5982856661	0	0	99357.6345585424	160527.560518732	63678.0118135815	91355.3432844181	0	72373.1789410204	113877.198168967
20090111	2009	1	11	166932.616243613	0	0	0	0	0	0	0	0	0	0	136494.278198995	0	100031.695044171	0	0	99756.6165350874
20090112	2009	1	12	237039.17114902	0	0	0	0	0	0	0	0	0	0	145535.46222543	0	54463.3462422213	0	0	42676.0950228102
20090113	2009	1	13	312820.738047833	0	0	0	0	0	0	0	0	0	0	79302.0168827447	0	173143.129099155	0	11813.1709549913	47093.5550837455
20090114	2009	1	14	135615.706131429	0	24881.3335694547	0	0	0	0	0	0	0	57819.0569796468	126154.350787455	0	63709.9018589353	24226.1124910956	23907.1496429441	142964.872217142
20090115	2009	1	15	103962.280196671	179221.096667577	134267.43760232	162389.262963657	123206.968598061	121916.311421783	129581.793627803	181543.619524636	0	0	46838.259599668	181955.633315568	87329.2415519421	0	134855.186405233	84699.1134978777	144719.815800595
20090116	2009	1	16	21046.8905084201	164959.53682619	63701.8208005153	67435.5277136446	159928.18925368	11233.956816991	26267.9828940006	75104.1662452841	0	0	0	105891.251739969	32161.2349914364	0	165492.776157591	122520.62792247	130262.625319162
20090117	2009	1	17	144915.651636955	121125.211220124	94592.9186593288	59746.0314624	169984.206536691	15187.3422287423	0	38074.0944761487	0	0	0	91410.3618975946	0	0	8380.158288032	53777.2637542051	0
20090118	2009	1	18	241753.62343376	313126.054728859	248207.888584355	298244.478714204	280526.199349522	134784.413734531	100332.093705427	173770.869679536	36235.1812556245	65227.1747141152	40607.2310535147	181295.600213669	0	58641.7122737482	186771.084341497	259864.553990332	179654.651795079
20090119	2009	1	19	223063.099291298	385928.144639298	198509.530343598	201440.7622896	284471.169673371	128934.117959533	137026.788568442	219391.406158554	187795.69843762	140527.24320168	189389.199949367	257366.270935321	133883.257459784	29717.0867828234	314007.370764043	314349.892462597	300657.025049671
20090120	2009	1	20	172867.209391736	299922.270691132	178802.768088746	199703.659678708	226720.381998557	142746.039708144	139059.808720478	246499.24590753	256733.122468776	259877.111904521	292288.268656358	314907.848178182	279993.873828738	219496.633324628	505771.093208667	525396.934537995	437901.320623188
20090121	2009	1	21	98849.1429322607	255620.842977328	240130.177756517	247418.326032468	217487.853491513	173083.640962465	177460.067171228	250222.357799309	252069.172873252	280627.457614261	313455.871464976	353121.222844179	318404.391680656	213853.729185042	437646.052107373	497842.754422995	413596.144252878
20090122	2009	1	22	54668.7778550808	187729.680611637	68900.753677046	191566.57846216	135829.755830004	114441.352806118	77808.5349135983	131131.2424787	174799.375995939	245911.936205149	197716.404949118	234634.08137288	157145.007254093	123950.73456267	268990.813758613	243622.220161573	242884.474661373
20090123	2009	1	23	249493.606511842	308324.836855629	149054.049638589	268286.806312269	219751.228043652	141138.583920304	137251.680878477	220575.991220608	203396.809768161	262710.074945168	239933.069678482	285797.817411517	190466.659895321	184139.209670831	395643.697141268	435906.95644271	470448.065009928
20090124	2009	1	24	70300.4561163358	266832.051052484	141732.511012401	229912.140006507	279997.219532926	160247.045503473	156326.712934621	228296.853379147	210898.763071971	226679.477056975	261287.083761624	320937.625477298	184324.121514435	54690.2423398713	336822.423007667	314654.415026079	336460.714654533
20090125	2009	1	25	38040.4699346157	200760.043809012	71892.1388817333	85688.1112161247	275466.031637459	107121.601033998	51514.7297097317	146049.417683282	218627.744328562	176000.019309717	179868.070510388	254475.102302245	177991.763799635	23128.8226275894	215385.978157028	152739.044345019	230750.003866189
20090126	2009	1	26	57903.9369711347	260647.048844002	170208.731633043	227044.031134079	257239.428295955	69674.2135373844	26176.0756507494	135326.154776775	240184.549046232	146651.837273713	205503.004886801	226723.586665396	106581.832653908	70438.8762375163	175843.035120652	126862.710720842	145239.670757778
20090127	2009	1	27	4897.49532854849	254990.441523513	88835.3844325215	235338.961289403	233828.083156298	88526.8696466181	84253.4992543264	146423.595904423	197958.924556927	288599.707963718	171631.212712916	165829.915199964	117650.141508938	47679.9284743072	260529.923718531	209910.314161638	218831.624836723
20090128	2009	1	28	0	180750.088357126	100187.518787936	179170.301324491	223616.041050557	58499.6306497223	58604.4224721309	117278.711583979	130970.494972951	226977.792296429	122525.950340276	140406.327387963	38239.3650431988	0	249830.379413565	184096.931119406	246389.461835457
20090129	2009	1	29	0	198440.700418566	25426.6262114279	136427.917169029	203577.999962267	13726.5415716798	0	55035.2879449147	76051.8293115552	187374.320130008	62247.7534856855	118898.37426897	0	0	174108.31599318	113171.716792408	176652.357619894
20090130	2009	1	30	0	141085.513181958	0	97482.9484147086	158794.922602162	0	0	0	62801.0504814633	161109.962511961	68122.976708275	101504.504744418	0	0	186934.410767147	204927.724284167	164496.075059598
20090131	2009	1	31	0	143314.555058809	15728.3684044555	88575.547511866	136960.364239708	0	0	14229.2465238853	73655.0694421431	143887.643171784	54399.8295833733	93347.716108834	0	0	143693.087453329	106634.357640672	146865.049468324
20090201	2009	2	1	0	140395.39455801	0	100544.310429454	124319.551257791	24067.6141601221	14464.8468238618	82013.3266265793	69883.6638361744	186591.924840039	50268.1213044328	79910.2664792224	0	0	239814.241116549	113503.803169935	159518.056042788
20090202	2009	2	2	155721.079621027	301137.310419841	129781.880317296	258005.014351545	293246.550535661	195864.554681831	205997.930895858	294444.740575919	304493.586650066	404973.932680631	183961.155005457	243724.601521006	134618.251721554	36678.8042735788	455510.829941283	414160.191622482	407862.773278373
20090203	2009	2	3	381835.550326888	348933.310964593	296604.705630822	316691.935156646	359870.396194501	234133.318736945	229524.53765813	319511.37601708	330235.620595866	390848.222612221	301314.861414049	252969.134784706	252609.497298222	175722.235205289	565082.002047305	532762.16161642	568608.146164759
20090204	2009	2	4	315875.788686386	256389.445846731	245500.749952117	216336.59652782	271848.623637062	192597.154683301	182752.353119453	238720.379842389	325300.961327467	344381.747342333	353890.72938453	372714.095190776	294226.81882261	265178.394570819	524987.839055653	422331.746147015	518494.24272337
20090205	2009	2	5	422275.098047808	216206.719076488	238064.732312241	174708.101740503	249876.230518021	170179.561554747	56815.7447531488	201543.089356653	250766.17182244	350145.139155735	273901.465596171	346980.107967548	233844.728121043	341029.422289165	472369.590009513	330190.801226723	516027.353430672
20090206	2009	2	6	583515.112902595	309880.335992488	310964.194966543	274854.967746606	221685.353381716	230884.434490703	178686.558222301	241876.810736993	461201.13964448	421751.635050055	496956.723115052	580860.297183099	458881.44661568	313090.905011933	700316.292444055	688014.524348654	675190.761050119
20090207	2009	2	7	494093.537328985	309223.011572396	351042.39319896	250185.669578244	340948.659859837	464543.390294876	417120.119338461	502937.48065777	606991.703027065	707326.280921858	638626.000365373	695622.222750529	590193.106085225	346668.328411687	832281.33243117	801696.606275933	816806.944461657
20090208	2009	2	8	41346.8942379416	337573.522821952	208058.098249075	283780.90411287	318808.502846257	103237.527449291	108833.3751898	223219.31954236	230094.544664533	413431.170528269	316244.126249414	291967.850353089	234307.312109513	69323.8615654037	408362.192355561	346781.48783113	386333.805362871
20090209	2009	2	9	0	266211.396986349	78520.063669143	282357.892437609	307196.151800142	66351.3314636091	66448.6945218743	166202.871403907	0	207327.584844117	91886.1159874371	188444.67473543	17431.342649343	0	177879.37955652	29376.4581606862	175853.522255932
20090210	2009	2	10	262273.814078276	517122.785149921	343680.175422632	518906.745318832	410820.733995591	196935.486546051	174680.024557806	186038.926520182	197374.143936889	234258.0883081	163526.833181783	232312.951841631	112247.609873096	0	271194.70069929	382244.402231131	268158.189669463
20090211	2009	2	11	0	238366.015130631	130954.222118617	266754.318131424	270722.779142394	28629.4149737065	22935.9632806654	74577.0137271549	100371.05896638	285862.788358581	201935.45779287	236275.202810362	42047.2683117064	0	257268.051625411	194287.95495372	290784.592669729
20090212	2009	2	12	0	99399.4183202888	0	31519.9972489005	149650.096923467	0	0	0	0	60561.4231711282	48319.6783365325	90113.8321460746	0	0	161874.172558678	123441.113041717	141647.411910026
20090213	2009	2	13	0	107347.734653794	0	0	127855.560515135	0	0	0	0	141643.86446425	24569.0519093791	54989.317972589	0	0	101248.351334173	56467.9214498789	87650.5952538046
20090214	2009	2	14	0	115528.47057761	0	123681.127964971	123846.389095477	0	0	0	0	169082.299789087	49969.2857178651	74566.3129968493	0	0	141496.933540534	121180.94719965	146383.635735839
20090215	2009	2	15	0	39140.7727891423	0	72760.5879053946	44084.9800322552	0	0	0	0	101883.995212271	6351.6249199401	44235.5650869503	0	0	39221.228708977	32416.1017822812	45288.6132225427
20090216	2009	2	16	0	212165.893201812	67532.3692552277	302452.095714805	288222.101210521	31231.7245091328	12508.8316232461	106370.80122574	25694.9259739982	90646.1722331676	0	64264.1626487059	0	0	59792.1310030945	26360.044700646	72342.7671272958
20090217	2009	2	17	0	114552.522502784	0	61462.6048212576	123757.133148065	0	0	0	0	26332.8312392661	0	0	0	0	27006.9758020363	13396.5727977867	0
20090218	2009	2	18	0	0	0	6938.62872143318	19870.8493849528	0	0	0	0	107090.593317405	0	0	0	0	13722.722280149	0	27178.6813381642
20090219	2009	2	19	0	48713.6091538073	0	42296.8551812943	67351.5291643801	0	0	0	0	0	0	0	0	0	0	0	0
20090220	2009	2	20	0	205074.205794833	14386.9378514125	257820.686815574	308164.93189393	113741.156614592	80384.0689581329	187637.638340334	75534.3844501309	124512.472557262	34506.9321574856	109910.822105768	0	0	56678.3468055174	105475.454487261	84220.9734268585
20090221	2009	2	21	101779.144564023	416747.756397812	241128.299289363	356485.948515343	452559.40760797	0	0	61344.1902125242	0	0	0	0	0	0	0	0	0
20090222	2009	2	22	162465.252116717	445324.206440247	311709.444222278	517303.717753426	453001.366304753	179957.381903846	97011.8453068102	207962.315134158	0	0	0	92291.6470091363	0	0	0	0	0
20090223	2009	2	23	187522.143409085	467255.871523849	361806.621879453	510417.386668074	496465.720822564	183010.481573885	190264.245614566	303127.498237414	310187.55352045	283290.70669331	246432.595997484	375247.991279331	153594.188006934	0	237757.29602204	309845.292551356	294563.889036375
20090224	2009	2	24	45709.2358517578	452061.47187985	244954.690614568	365925.150908986	409552.784839466	186097.615664453	164807.368025119	315400.05853599	241952.569744064	361715.2760303	176787.502865086	271377.670071516	74319.3419916738	0	309446.29649812	269819.791505326	336683.907083278
20090225	2009	2	25	30946.8259995349	451536.002104437	178783.676821081	356128.435512792	475710.091199371	218328.241849262	196709.08069056	284238.201037303	312957.320658306	382563.81732072	299420.171368907	387607.579114242	120817.22132551	0	252985.257751206	365468.35199372	372441.11179013
20090226	2009	2	26	212121.398701032	559663.555425239	370957.203644699	581754.287236354	543866.361334946	325549.341534036	281455.998954761	414924.488034313	348313.44893859	487791.757189978	448757.17128594	530225.475945417	222470.497417971	15462.8241174742	381520.089029452	440839.096849819	424653.981953436
20090227	2009	2	27	343014.90392583	631534.006192757	520864.721220709	702439.441653931	660100.820454611	338457.743066257	346340.642267331	391651.751329289	407774.403566274	542037.260884079	448209.775580427	546449.038087494	272749.920929835	23557.9288149678	498150.05727217	432038.207429988	517588.647912139
20090228	2009	2	28	542625.886864972	721469.013792943	601986.550868624	705052.14578028	748666.009924665	389888.446194982	405593.319993347	497595.453276633	469007.996750063	534897.561196128	494585.714017303	562996.696305153	364108.910938796	63799.6753779858	529929.69416122	510562.950570871	438053.589225302
20090301	2009	3	1	608406.968258255	618602.416024644	586290.660392317	584106.121378152	705120.154737073	543870.090083133	521084.13606768	637957.998808557	643206.436332116	567287.054797381	550236.981078648	635472.658852126	562731.67251817	356326.088832451	676646.292269849	591365.395807504	590425.139417108
20090302	2009	3	2	600877.045476145	751995.090920728	578305.965617753	642997.865592123	788687.47587645	465825.36489142	442574.482306201	553399.388447381	556545.414831133	584265.691244203	558855.784227913	653544.651599986	449000.82045901	370020.746563312	604183.275761275	641569.28992759	607719.444066252
20090303	2009	3	3	499744.588147817	830492.208498348	637935.256502345	694977.012912485	735656.469626471	489350.93236598	481793.009771096	514077.57440113	598010.415887773	651009.473406013	583993.095491737	688337.054996538	538801.290666751	392356.27733403	638517.788498934	642992.953058678	658685.88120986
20090304	2009	3	4	661882.03666247	842969.727356527	768180.72965787	696675.068508774	771997.027024925	562345.403429655	538403.92687513	587534.552212028	657194.738988347	794902.067555457	718279.977776793	782218.535149463	622767.618628435	330495.547318875	869807.189693209	957876.600830719	888728.969052952
20090305	2009	3	5	532062.776630521	803682.285448178	718116.976381144	759281.163885068	969339.036694506	753358.262154544	778914.759764162	745999.360889663	861575.989456738	1061881.14877532	788624.096944053	844936.369718358	674912.119184508	455871.869675578	908707.184436175	972238.678686784	910672.431675801
20090306	2009	3	6	353984.509231849	762943.32493562	497537.530304621	708369.096034834	821557.603474609	605396.772917456	614361.794033014	656639.62128492	780378.42318697	939967.906757268	757540.879755062	806342.718919144	754415.661898116	497569.819955414	764034.291761528	794594.476542195	810889.624483998
20090307	2009	3	7	251373.975513769	613958.97821169	495683.270767201	673696.032006612	712380.581418449	358628.223356281	358946.846443984	538579.551241503	609361.664376856	831523.021430574	611647.259530755	618245.261631117	510428.571856036	159444.304905705	703923.503261548	646817.596121016	557425.395107191
20090308	2009	3	8	364255.314971662	794391.628609863	548457.100924098	810907.871504649	775985.638835028	433502.637791609	390491.871163262	564207.243680868	591979.609501826	861646.056323203	727174.373000674	733555.266931692	544747.722211228	134812.140985709	723165.667745929	701216.827960346	601495.209563829
20090309	2009	3	9	240130.526854826	723409.456217646	537668.038590279	665330.379013577	706986.587835299	440104.949634518	414051.191581508	546350.174835334	529028.856814272	721099.049681203	548930.432359327	627835.218443514	462100.397721525	109411.517865325	605180.246139002	556325.759044246	519141.874328607
20090310	2009	3	10	318437.72836877	724434.533216231	563996.254381597	777767.551376477	744646.725435034	437808.107130526	402404.172245463	483019.17980928	500408.855877814	759051.160192056	566085.400103812	728064.887743866	422829.742999674	83235.7963265767	716089.081605932	749320.782342009	720611.655094975
20090311	2009	3	11	208921.11583627	687568.921772323	419333.287631122	589078.045164532	737084.210810282	362731.46861127	363027.8178661	562846.19870101	535382.094683455	667963.577186704	518704.68566555	600156.569862503	391596.247133712	46899.07634626	613008.872220845	534788.30126615	646534.83028634
20090312	2009	3	12	269571.091229432	725832.304284399	531365.17086836	760955.567327067	654264.452543879	386498.015158981	377597.449713217	571153.098802796	552457.846857365	705744.187757476	413394.708338217	402743.502819479	340417.895049773	0	545062.111829088	409109.672577115	503610.355668998
20090313	2009	3	13	497716.249350555	1026354.85525297	646307.585713642	1005683.41327595	1014387.519709	532206.289211486	541967.22329507	644922.20296889	655306.445832454	792077.212262905	533602.380102724	541477.964335578	393144.935131147	0	639841.834754418	549856.715614756	510633.803843949
20090314	2009	3	14	593470.583390699	991336.058183555	664929.260768113	989591.43604827	1067195.20020914	700935.015797088	578240.534930644	777505.293743868	770494.840453844	851554.298211117	599067.2354046	674351.048344413	534721.93816752	48885.5591944385	678069.784674552	488974.753623578	566519.407208471
20090315	2009	3	15	641510.017979084	1094304.61819299	834687.155438243	1153253.86337164	1091880.02383908	701363.001719803	682659.117778406	721298.863183979	800780.518120865	902597.074142369	862098.043702922	888887.891058141	640636.961043658	356775.260204129	737041.525413173	862412.610116742	742572.150896925
20090316	2009	3	16	629693.528261876	1149301.36158076	845683.239527314	1117711.0029101	1156414.14942328	545650.357704832	516798.026353243	546184.174342298	683130.235763999	895077.340302011	605799.988967738	663487.749636805	459542.816782185	170749.630530641	837743.247313135	773576.004928689	792742.094151074
20090317	2009	3	17	607073.893757804	1021526.16311199	846380.897958901	1019107.02702458	1142186.64432772	602690.859070905	573461.727763217	751612.256554694	642278.61316754	836648.548748087	714690.425399532	853225.592958908	455602.170355403	91602.7170738815	787468.588845322	661726.380778993	630463.855649364
20090318	2009	3	18	448174.74081772	1024569.5912877	784103.589139773	1011443.2700721	985013.511873564	450761.767937831	421006.451680651	591552.143334801	549237.390284708	786569.386338937	612075.898637549	620576.660710127	441145.561502947	0	642362.803194801	567304.815471993	576973.549602994
20090319	2009	3	19	10556.1402311034	587065.980454964	370576.341234312	443548.582946856	638018.746217505	243694.984024479	264184.254895357	447183.322714418	412270.710945506	465772.798561045	279091.078278552	329890.324513837	124729.58380482	0	409294.104564437	355268.539343396	396630.446821569
20090320	2009	3	20	0	499027.819708754	203703.048950764	406381.626050833	479626.893561503	0	0	144206.092154848	302837.414356144	492842.643064095	282753.13823769	313348.607970562	115821.67002922	0	510187.549442213	391596.251612324	475756.025702004
20090321	2009	3	21	0	580608.853819147	206237.770209136	335665.534750696	739400.867724611	166858.519041694	104355.085810426	302695.9581172	380833.883294026	488596.325674139	169729.788159632	338591.420744501	159967.241378079	0	344422.466088103	214368.159384693	299801.29265322
20090322	2009	3	22	405417.285120357	968896.783526583	681260.13725577	1030393.60043462	962925.287049044	549443.909063817	570942.857525083	623941.373832598	557173.10924194	742260.230838649	623150.71104822	760914.717619675	453591.747782696	0	621160.736497064	640338.965422784	704736.085655263
20090323	2009	3	23	532367.10119274	1146179.81256619	834113.030087285	1176106.69293909	1137729.98823435	631529.073773844	599793.808321262	728473.35385303	781276.76497416	1013064.92457709	826871.473969231	1009355.52486744	634239.078706104	241688.038895879	1037000.79132635	1032873.75765618	1042817.05297917
20090324	2009	3	24	67348.1419760162	658168.885931785	393921.25052687	640053.517634661	691228.584564262	32524.7067513942	21696.4456923449	119354.84178748	351592.523436238	672765.367993228	407584.351441482	461557.435245321	221409.868315769	0	770471.503287847	545017.566955099	655603.561399224
20090325	2009	3	25	79508.1245553669	643516.785672191	307480.770775588	636304.214142593	666491.819962399	131750.865179612	120844.065078237	263712.44499919	255838.646956402	502409.426445978	223032.914249555	278139.817872017	67234.5956592325	0	339015.000874315	258922.986724572	213688.345830776
20090326	2009	3	26	471162.710984529	1039584.18416652	737363.92330678	1023143.76157196	1068219.83517481	522491.625207102	467181.054646593	634155.184600455	551714.372027521	689316.065870598	643381.617880276	743267.362829334	408273.337859701	56949.9155699648	686076.885169006	751879.38472421	671506.408849081
20090327	2009	3	27	685878.126289977	1282944.54352656	932339.975966998	1197810.50186904	1263235.60471134	799057.642426479	788254.391067059	946085.644731873	980003.605667524	983471.986780371	868147.882573329	1059969.03472013	837742.589881687	414879.389174334	1122149.39214874	1221812.3986317	1140084.55917592
20090328	2009	3	28	987680.004544621	1414718.90160385	1308350.91425658	1646710.93543219	1266803.31698988	968291.080268223	923240.522253071	991813.419065622	1406795.75805933	1538940.11567225	1433241.94557711	1580050.33056366	1335232.55183687	816105.803881993	1802148.02852342	1865717.49130013	1642696.65770933
20090329	2009	3	29	582651.835619395	1194370.80388778	798596.538031245	1034858.83704691	1328333.70299544	899244.445284771	876665.500115734	899899.323998115	956660.810098176	1182304.83202252	982259.223607111	1026843.11234755	869148.838172969	695764.380382964	1396612.17121508	1297413.87437797	1402342.79029785
20090330	2009	3	30	637233.958857901	1267621.94757093	855650.965334585	1154621.42834705	1249466.74242935	641609.665772037	746998.561412005	782153.035447964	955945.047836992	1136707.57323836	887132.199541235	956111.198789241	677130.874815792	369714.293256426	1160974.88199088	1049690.14380414	1132223.84090815
20090331	2009	3	31	656388.07815671	1281707.25120137	913733.374699038	1215930.72675178	1275703.51614139	731735.028360635	720307.745565447	850346.755311585	1133981.94195627	1173557.61809017	801518.132855923	1062542.30939756	840936.216228324	542680.228106606	1173851.73548016	856371.072604303	1024381.06259198
20090401	2009	4	1	1007531.20487367	1638022.47143833	1280694.98355509	1487197.18944603	1555369.14238602	1026699.82801365	1158610.51676561	1242431.87647263	1569247.20556334	1549960.11464588	1221807.01599789	1388410.17414148	1299714.52018106	1072935.58630921	1614875.294921	1438942.44112768	1376852.53766836
20090402	2009	4	2	1428085.01464911	2261159.62017366	1717433.00217019	1788767.60827478	2194445.28015903	1328157.56298124	1123453.87051822	1208214.49273692	1647700.01001862	1456871.14478576	1149696.03946044	1501480.49238914	1338510.5753427	1207839.17144645	1496260.13003331	1331298.78639833	1453415.60761599
20090403	2009	4	3	1731732.20395636	2310202.00383808	1471326.79864791	1845231.74452666	2193873.00240153	1733748.95534276	1184894.70394803	1466085.41774428	1986541.1165027	1744971.6881796	1508412.95474428	2320053.70090253	2085295.89104692	1594474.79607973	1849580.6629252	2005860.13428071	1954513.98576286
20090404	2009	4	4	1927190.11039413	2157771.77493738	1766017.09674303	2016539.85126164	2279883.37379501	1382566.48910924	1346168.78851067	1593422.77810073	2070322.95671042	2038841.6903492	1762041.57510271	2507222.63144941	2320733.53071252	1674235.85961567	1944712.08291723	2027011.9945667	2063226.20656574
